sample_id,trajectory_id,MMSI,split,gap_steps,prefix_steps,suffix_steps,window_start_index,gap_start_index,gap_end_index,window_end_index,hidden_gap_start_timestamp,hidden_gap_end_timestamp,last_prefix_timestamp,first_suffix_timestamp,hidden_internal_duration_min,observable_gap_duration_min,max_dt_inside_window_min,mean_dt_inside_window_min,median_dt_inside_window_min,num_prefix_rows,num_gap_rows,num_suffix_rows
traj_0007_gap15_w2,traj_0007,308094000,train,15,60,60,7175,7235,7249,7309,2023-09-20 10:49:15,2023-09-20 14:57:45,2023-09-20 10:37:13,2023-09-20 15:08:05,248.5,270.8667,144.0,19.4628,12.0,60,15,60
traj_0007_gap30_w0,traj_0007,308094000,train,30,60,60,0,60,89,149,2023-07-01 17:50:22,2023-07-02 03:32:13,2023-07-01 17:42:11,2023-07-02 03:42:34,581.85,600.3833,141.9667,17.2474,10.6833,60,30,60
traj_0007_gap30_w1,traj_0007,308094000,train,30,60,60,3580,3640,3669,3729,2023-08-11 12:47:34,2023-08-11 20:32:21,2023-08-11 12:42:15,2023-08-11 20:41:13,464.7833,478.9667,80.8,13.3821,10.9167,60,30,60
traj_0007_gap30_w2,traj_0007,308094000,train,30,60,60,7160,7220,7249,7309,2023-09-20 06:58:13,2023-09-20 14:57:45,2023-09-20 05:58:15,2023-09-20 15:08:05,479.5333,549.8333,144.0,19.8134,12.0,60,30,60
traj_0007_gap45_w0,traj_0007,308094000,train,45,60,60,0,60,104,164,2023-07-01 17:50:22,2023-07-02 07:06:11,2023-07-01 17:42:11,2023-07-02 07:11:29,795.8167,809.3,141.9667,17.0076,10.7,60,45,60
traj_0007_gap45_w1,traj_0007,308094000,train,45,60,60,3572,3632,3676,3736,2023-08-11 11:22:52,2023-08-11 21:49:53,2023-08-11 11:16:08,2023-08-11 22:00:44,627.0167,644.6,80.8,13.0965,10.9083,60,45,60
traj_0007_gap45_w2,traj_0007,308094000,train,45,60,60,7145,7205,7249,7309,2023-09-20 02:28:13,2023-09-20 14:57:45,2023-09-20 02:16:14,2023-09-20 15:08:05,749.5333,771.85,144.0,19.4463,12.0,60,45,60
traj_0007_gap60_w0,traj_0007,308094000,train,60,60,60,0,60,119,179,2023-07-01 17:50:22,2023-07-02 11:15:11,2023-07-01 17:42:11,2023-07-02 11:23:58,1044.8167,1061.7833,141.9667,16.8406,10.75,60,60,60
traj_0007_gap60_w1,traj_0007,308094000,train,60,60,60,3565,3625,3684,3744,2023-08-11 10:08:46,2023-08-11 23:36:32,2023-08-11 09:57:57,2023-08-11 23:48:13,807.7667,830.2667,80.8,12.7749,10.8833,60,60,60
traj_0007_gap60_w2,traj_0007,308094000,train,60,60,60,7130,7190,7249,7309,2023-09-19 19:46:15,2023-09-20 14:57:45,2023-09-19 17:22:15,2023-09-20 15:08:05,1151.5,1305.8333,144.0,19.6267,12.0,60,60,60
traj_0008_gap5_w0,traj_0008,228383700,train,5,60,60,0,60,64,124,2023-07-09 05:04:57,2023-07-09 05:58:59,2023-07-09 04:40:56,2023-07-09 06:07:55,54.0333,86.9833,29.9333,9.6534,7.7167,60,5,60
traj_0008_gap5_w1,traj_0008,228383700,train,5,60,60,5745,5805,5809,5869,2023-08-14 16:48:18,2023-08-14 17:27:15,2023-08-14 16:42:16,2023-08-14 17:36:16,38.95,54.0,24.0,8.7097,6.0917,60,5,60
traj_0008_gap5_w2,traj_0008,228383700,train,5,60,60,11490,11550,11554,11614,2023-09-20 23:27:34,2023-09-21 00:03:37,2023-09-20 23:21:39,2023-09-21 00:09:37,36.05,47.9667,29.2,10.1409,6.8333,60,5,60
traj_0008_gap10_w0,traj_0008,228383700,train,10,60,60,0,60,69,129,2023-07-09 05:04:57,2023-07-09 06:37:57,2023-07-09 04:40:56,2023-07-09 06:43:36,93.0,122.6667,29.9333,9.6517,7.7167,60,10,60
traj_0008_gap10_w1,traj_0008,228383700,train,10,60,60,5742,5802,5811,5871,2023-08-14 16:21:14,2023-08-14 17:48:18,2023-08-14 16:12:16,2023-08-14 17:54:15,87.0667,101.9833,24.0,8.7009,6.0833,60,10,60
traj_0008_gap10_w2,traj_0008,228383700,train,10,60,60,11485,11545,11554,11614,2023-09-20 22:18:35,2023-09-21 00:03:37,2023-09-20 22:06:38,2023-09-21 00:09:37,105.0333,122.9833,29.2,9.9766,6.45,60,10,60
traj_0008_gap15_w0,traj_0008,228383700,train,15,60,60,0,60,74,134,2023-07-09 05:04:57,2023-07-09 07:28:56,2023-07-09 04:40:56,2023-07-09 07:42:38,143.9833,181.7,29.9333,9.5384,7.1417,60,15,60
traj_0008_gap15_w1,traj_0008,228383700,train,15,60,60,5740,5800,5814,5874,2023-08-14 16:06:16,2023-08-14 18:06:17,2023-08-14 16:00:18,2023-08-14 18:11:29,120.0167,131.1833,24.0,8.7751,6.1417,60,15,60
traj_0008_gap15_w2,traj_0008,228383700,train,15,60,60,11480,11540,11554,11614,2023-09-20 21:18:36,2023-09-21 00:03:37,2023-09-20 21:12:37,2023-09-21 00:09:37,165.0167,177.0,29.2,10.0183,6.8083,60,15,60
traj_0008_gap30_w0,traj_0008,228383700,train,30,60,60,0,60,89,149,2023-07-09 05:04:57,2023-07-09 09:40:54,2023-07-09 04:40:56,2023-07-09 09:49:58,275.95,309.0333,29.9333,9.3826,6.9667,60,30,60
traj_0008_gap30_w1,traj_0008,228383700,train,30,60,60,5732,5792,5821,5881,2023-08-14 15:08:31,2023-08-14 19:06:17,2023-08-14 15:03:17,2023-08-14 19:11:28,237.7667,248.1833,24.0,8.7384,6.1,60,30,60
traj_0008_gap30_w2,traj_0008,228383700,train,30,60,60,11465,11525,11554,11614,2023-09-20 19:06:36,2023-09-21 00:03:37,2023-09-20 19:00:38,2023-09-21 00:09:37,297.0167,308.9833,29.2,10.2201,6.85,60,30,60
traj_0008_gap45_w0,traj_0008,228383700,train,45,60,60,0,60,104,164,2023-07-09 05:04:57,2023-07-09 12:10:57,2023-07-09 04:40:56,2023-07-09 12:22:56,426.0,462.0,29.9333,9.4024,6.8333,60,45,60
traj_0008_gap45_w1,traj_0008,228383700,train,45,60,60,5725,5785,5829,5889,2023-08-14 14:12:16,2023-08-14 20:21:16,2023-08-14 14:06:21,2023-08-14 20:27:20,369.0,380.9833,24.0,8.7081,6.2167,60,45,60
traj_0008_gap45_w2,traj_0008,228383700,train,45,60,60,11450,11510,11554,11614,2023-09-20 16:48:35,2023-09-21 00:03:37,2023-09-20 16:42:36,2023-09-21 00:09:37,435.0333,447.0167,29.2,10.1342,6.8333,60,45,60
traj_0008_gap60_w0,traj_0008,228383700,train,60,60,60,0,60,119,179,2023-07-09 05:04:57,2023-07-09 14:33:36,2023-07-09 04:40:56,2023-07-09 14:43:55,568.65,602.9833,29.9333,9.3018,6.7167,60,60,60
traj_0008_gap60_w1,traj_0008,228383700,train,60,60,60,5718,5778,5837,5897,2023-08-14 13:18:15,2023-08-14 21:49:29,2023-08-14 13:12:15,2023-08-14 22:13:09,511.2333,540.9,24.0,8.7485,6.25,60,60,60
traj_0008_gap60_w2,traj_0008,228383700,train,60,60,60,11435,11495,11554,11614,2023-09-20 13:12:37,2023-09-21 00:03:37,2023-09-20 13:06:37,2023-09-21 00:09:37,651.0,663.0,29.2,10.0054,6.8,60,60,60
traj_0009_gap5_w0,traj_0009,228244700,train,5,60,60,0,60,64,124,2023-07-01 12:55:35,2023-07-01 13:22:59,2023-07-01 12:22:22,2023-07-01 13:34:10,27.4,71.8,70.1,13.8219,11.0,60,5,60
traj_0009_gap5_w1,traj_0009,228244700,train,5,60,60,4293,4353,4357,4417,2023-08-10 20:43:55,2023-08-10 21:31:44,2023-08-10 20:32:36,2023-08-10 21:42:58,47.8167,70.3667,91.3,13.0941,11.3083,60,5,60
traj_0009_gap5_w2,traj_0009,228244700,train,5,60,60,8586,8646,8650,8710,2023-09-20 19:47:24,2023-09-20 20:34:48,2023-09-20 19:40:53,2023-09-20 20:54:59,47.4,74.1,32.5167,12.4351,11.3333,60,5,60
traj_0009_gap10_w0,traj_0009,228244700,train,10,60,60,0,60,69,129,2023-07-01 12:55:35,2023-07-01 14:45:16,2023-07-01 12:22:22,2023-07-01 14:57:36,109.6833,155.2333,70.1,13.7461,11.0,60,10,60
traj_0009_gap10_w1,traj_0009,228244700,train,10,60,60,4290,4350,4359,4419,2023-08-10 20:10:17,2023-08-10 21:58:14,2023-08-10 19:58:45,2023-08-10 22:09:25,107.95,130.6667,91.3,13.1164,11.3167,60,10,60
traj_0009_gap10_w2,traj_0009,228244700,train,10,60,60,8581,8641,8650,8710,2023-09-20 18:53:05,2023-09-20 20:34:48,2023-09-20 18:40:35,2023-09-20 20:54:59,101.7167,134.4,32.5167,12.4893,11.3333,60,10,60
traj_0009_gap15_w0,traj_0009,228244700,train,15,60,60,0,60,74,134,2023-07-01 12:55:35,2023-07-01 15:43:57,2023-07-01 12:22:22,2023-07-01 15:55:07,168.3667,212.75,70.1,13.9784,11.0917,60,15,60
traj_0009_gap15_w1,traj_0009,228244700,train,15,60,60,4288,4348,4362,4422,2023-08-10 19:35:01,2023-08-10 22:46:24,2023-08-10 19:29:24,2023-08-10 22:58:44,191.3833,209.3333,91.3,13.2335,11.3333,60,15,60
traj_0009_gap15_w2,traj_0009,228244700,train,15,60,60,8576,8636,8650,8710,2023-09-20 17:56:59,2023-09-20 20:34:48,2023-09-20 17:41:41,2023-09-20 20:54:59,157.8167,193.3,32.5167,12.4561,11.3417,60,15,60
traj_0009_gap30_w0,traj_0009,228244700,train,30,60,60,0,60,89,149,2023-07-01 12:55:35,2023-07-01 19:46:46,2023-07-01 12:22:22,2023-07-01 19:53:20,411.1833,450.9667,70.1,13.7611,11.1,60,30,60
traj_0009_gap30_w1,traj_0009,228244700,train,30,60,60,4280,4340,4369,4429,2023-08-10 16:20:03,2023-08-10 23:57:34,2023-08-10 16:14:16,2023-08-11 00:08:45,457.5167,474.4833,91.3,13.1697,11.3333,60,30,60
traj_0009_gap30_w2,traj_0009,228244700,train,30,60,60,8561,8621,8650,8710,2023-09-20 15:10:50,2023-09-20 20:34:48,2023-09-20 15:00:40,2023-09-20 20:54:59,323.9667,354.3167,44.3167,12.6598,11.35,60,30,60
traj_0009_gap45_w0,traj_0009,228244700,train,45,60,60,0,60,104,164,2023-07-01 12:55:35,2023-07-01 22:28:21,2023-07-01 12:22:22,2023-07-01 22:39:27,572.7667,617.0833,70.1,13.5759,11.0,60,45,60
traj_0009_gap45_w1,traj_0009,228244700,train,45,60,60,4273,4333,4377,4437,2023-08-10 15:12:58,2023-08-11 01:37:55,2023-08-10 15:07:05,2023-08-11 01:47:55,624.95,640.8333,91.3,13.6049,11.3333,60,45,60
traj_0009_gap45_w2,traj_0009,228244700,train,45,60,60,8546,8606,8650,8710,2023-09-20 11:55:12,2023-09-20 20:34:48,2023-09-20 11:44:42,2023-09-20 20:54:59,519.6,550.2833,44.3167,12.4563,11.3333,60,45,60
traj_0009_gap60_w0,traj_0009,228244700,train,60,60,60,0,60,119,179,2023-07-01 12:55:35,2023-07-02 04:01:02,2023-07-01 12:22:22,2023-07-02 04:11:42,905.45,949.3333,70.1,13.3693,10.9833,60,60,60
traj_0009_gap60_w1,traj_0009,228244700,train,60,60,60,4266,4326,4385,4445,2023-08-10 13:47:16,2023-08-11 03:07:44,2023-08-10 13:33:27,2023-08-11 03:18:34,800.4667,825.1167,91.3,13.398,11.3167,60,60,60
traj_0009_gap60_w2,traj_0009,228244700,train,60,60,60,8531,8591,8650,8710,2023-09-20 08:28:02,2023-09-20 20:34:48,2023-09-20 08:16:52,2023-09-20 20:54:59,726.7667,758.1167,90.1833,13.3205,11.4833,60,60,60
traj_0010_gap5,traj_0010,228091910,test,5,60,60,5596,5656,5660,5720,2023-08-11 09:28:54,2023-08-11 10:28:52,2023-08-11 09:22:53,2023-08-11 10:37:55,59.9667,75.0333,36.0167,10.9161,9.0167,60,5,60
traj_0010_gap10,traj_0010,228091910,test,10,60,60,5594,5654,5663,5723,2023-08-11 09:16:53,2023-08-11 10:49:30,2023-08-11 09:07:53,2023-08-11 10:55:54,92.6167,108.0167,36.0167,10.8654,9.0167,60,10,60
traj_0010_gap15,traj_0010,228091910,test,15,60,60,5591,5651,5665,5725,2023-08-11 08:25:55,2023-08-11 11:10:18,2023-08-11 08:10:55,2023-08-11 11:16:53,164.3833,185.9667,36.0167,10.7956,9.0,60,15,60
traj_0010_gap30,traj_0010,228091910,test,30,60,60,5584,5644,5673,5733,2023-08-11 06:39:09,2023-08-11 12:37:55,2023-08-11 06:16:53,2023-08-11 12:49:53,358.7667,393.0,36.0167,10.5304,9.0,60,30,60
traj_0010_gap45,traj_0010,228091910,test,45,60,60,5576,5636,5680,5740,2023-08-11 05:17:50,2023-08-11 14:01:29,2023-08-11 05:06:00,2023-08-11 14:07:58,523.65,541.9667,36.0167,10.457,9.0,60,45,60
traj_0010_gap60,traj_0010,228091910,test,60,60,60,5569,5629,5688,5748,2023-08-11 04:04:54,2023-08-11 14:58:57,2023-08-11 03:58:53,2023-08-11 15:16:56,654.05,678.05,36.0167,10.5594,9.0,60,60,60
traj_0011_gap5_w0,traj_0011,228417600,train,5,60,60,0,60,64,124,2023-07-01 10:47:33,2023-07-01 11:46:14,2023-07-01 10:15:13,2023-07-01 11:56:35,58.6833,101.3667,54.1333,11.4034,9.25,60,5,60
traj_0011_gap5_w1,traj_0011,228417600,train,5,60,60,5298,5358,5362,5422,2023-08-10 15:04:19,2023-08-10 15:38:15,2023-08-10 14:58:19,2023-08-10 15:46:27,33.9333,48.1333,48.0,12.1909,10.4417,60,5,60
traj_0011_gap5_w2,traj_0011,228417600,train,5,60,60,10597,10657,10661,10721,2023-09-20 21:32:54,2023-09-20 22:24:01,2023-09-20 21:27:45,2023-09-20 22:29:12,51.1167,61.45,60.0833,11.1816,9.0333,60,5,60
traj_0011_gap10_w0,traj_0011,228417600,train,10,60,60,0,60,69,129,2023-07-01 10:47:33,2023-07-01 12:30:26,2023-07-01 10:15:13,2023-07-01 12:36:29,102.8833,141.2667,54.1333,11.2248,9.1167,60,10,60
traj_0011_gap10_w1,traj_0011,228417600,train,10,60,60,5296,5356,5365,5425,2023-08-10 14:46:17,2023-08-10 15:58:26,2023-08-10 14:40:17,2023-08-10 16:04:30,72.15,84.2167,53.3333,12.4168,10.3833,60,10,60
traj_0011_gap10_w2,traj_0011,228417600,train,10,60,60,10592,10652,10661,10721,2023-09-20 20:44:47,2023-09-20 22:24:01,2023-09-20 20:23:09,2023-09-20 22:29:12,99.2333,126.05,60.0833,11.0585,9.0333,60,10,60
traj_0011_gap15_w0,traj_0011,228417600,train,15,60,60,0,60,74,134,2023-07-01 10:47:33,2023-07-01 13:42:34,2023-07-01 10:15:13,2023-07-01 13:50:09,175.0167,214.9333,54.1333,11.1015,9.1,60,15,60
traj_0011_gap15_w1,traj_0011,228417600,train,15,60,60,5294,5354,5368,5428,2023-08-10 14:29:30,2023-08-10 16:43:33,2023-08-10 14:18:50,2023-08-10 17:16:35,134.05,177.75,53.3333,12.3439,10.4417,60,15,60
traj_0011_gap15_w2,traj_0011,228417600,train,15,60,60,10587,10647,10661,10721,2023-09-20 19:44:43,2023-09-20 22:24:01,2023-09-20 18:44:38,2023-09-20 22:29:12,159.3,224.5667,60.0833,11.3643,9.0333,60,15,60
traj_0011_gap30_w0,traj_0011,228417600,train,30,60,60,0,60,89,149,2023-07-01 10:47:33,2023-07-01 17:15:58,2023-07-01 10:15:13,2023-07-01 17:24:57,388.4167,429.7333,54.1333,10.9115,9.0667,60,30,60
traj_0011_gap30_w1,traj_0011,228417600,train,30,60,60,5286,5346,5375,5435,2023-08-10 12:49:06,2023-08-10 18:06:59,2023-08-10 12:39:15,2023-08-10 18:17:48,317.8833,338.55,53.3333,11.9493,10.3167,60,30,60
traj_0011_gap30_w2,traj_0011,228417600,train,30,60,60,10572,10632,10661,10721,2023-09-20 16:41:21,2023-09-20 22:24:01,2023-09-20 16:34:13,2023-09-20 22:29:12,342.6667,354.9833,60.0833,11.4613,9.05,60,30,60
traj_0011_gap45_w0,traj_0011,228417600,train,45,60,60,0,60,104,164,2023-07-01 10:47:33,2023-07-01 19:32:12,2023-07-01 10:15:13,2023-07-01 19:37:13,524.65,562.0,54.1333,11.0498,9.075,60,45,60
traj_0011_gap45_w1,traj_0011,228417600,train,45,60,60,5278,5338,5382,5442,2023-08-10 10:23:55,2023-08-10 19:10:45,2023-08-10 10:02:07,2023-08-10 19:32:57,526.8333,570.8333,53.3333,11.9288,10.4417,60,45,60
traj_0011_gap45_w2,traj_0011,228417600,train,45,60,60,10557,10617,10661,10721,2023-09-20 14:22:23,2023-09-20 22:24:01,2023-09-20 14:15:42,2023-09-20 22:29:12,481.6333,493.5,60.0833,11.6062,9.0417,60,45,60
traj_0011_gap60_w0,traj_0011,228417600,train,60,60,60,0,60,119,179,2023-07-01 10:47:33,2023-07-01 22:38:40,2023-07-01 10:15:13,2023-07-01 22:46:33,711.1167,751.3333,54.1333,11.0728,9.2333,60,60,60
traj_0011_gap60_w1,traj_0011,228417600,train,60,60,60,5271,5331,5390,5450,2023-08-10 08:37:45,2023-08-10 20:47:27,2023-08-10 08:30:37,2023-08-10 20:55:54,729.7,745.2833,53.3333,11.844,10.3833,60,60,60
traj_0011_gap60_w2,traj_0011,228417600,train,60,60,60,10542,10602,10661,10721,2023-09-20 11:09:32,2023-09-20 22:24:01,2023-09-20 10:58:50,2023-09-20 22:29:12,674.4833,690.3667,60.0833,11.5235,9.0333,60,60,60
traj_0012_gap5_w0,traj_0012,228233600,train,5,60,60,0,60,64,124,2023-07-01 14:19:02,2023-07-01 14:57:54,2023-07-01 14:03:13,2023-07-01 15:03:54,38.8667,60.6833,67.4333,13.662,11.1917,60,5,60
traj_0012_gap5_w1,traj_0012,228233600,train,5,60,60,4378,4438,4442,4502,2023-08-11 03:40:00,2023-08-11 04:23:12,2023-08-11 03:26:21,2023-08-11 04:33:50,43.2,67.4833,88.3333,13.8438,11.0167,60,5,60
traj_0012_gap5_w2,traj_0012,228233600,train,5,60,60,8757,8817,8821,8881,2023-09-20 20:41:59,2023-09-20 21:32:30,2023-09-20 20:26:49,2023-09-20 21:46:19,50.5167,79.5,35.7167,11.6083,11.0167,60,5,60
traj_0012_gap10_w0,traj_0012,228233600,train,10,60,60,0,60,69,129,2023-07-01 14:19:02,2023-07-01 15:49:23,2023-07-01 14:03:13,2023-07-01 16:00:32,90.35,117.3167,67.4333,13.5769,11.2,60,10,60
traj_0012_gap10_w1,traj_0012,228233600,train,10,60,60,4376,4436,4445,4505,2023-08-11 03:15:31,2023-08-11 04:55:31,2023-08-11 03:04:51,2023-08-11 05:06:32,100.0,121.6833,88.3333,13.8755,11.0167,60,10,60
traj_0012_gap10_w2,traj_0012,228233600,train,10,60,60,8752,8812,8821,8881,2023-09-20 19:42:07,2023-09-20 21:32:30,2023-09-20 19:30:37,2023-09-20 21:46:19,110.3833,135.7,35.7167,11.63,11.0167,60,10,60
traj_0012_gap15_w0,traj_0012,228233600,train,15,60,60,0,60,74,134,2023-07-01 14:19:02,2023-07-01 16:45:19,2023-07-01 14:03:13,2023-07-01 16:55:44,146.2833,172.5167,67.4333,13.502,11.2417,60,15,60
traj_0012_gap15_w1,traj_0012,228233600,train,15,60,60,4374,4434,4448,4508,2023-08-11 02:53:32,2023-08-11 05:42:21,2023-08-11 01:25:12,2023-08-11 05:53:22,168.8167,268.1667,88.3333,13.9399,11.0167,60,15,60
traj_0012_gap15_w2,traj_0012,228233600,train,15,60,60,8747,8807,8821,8881,2023-09-20 18:45:19,2023-09-20 21:32:30,2023-09-20 18:34:43,2023-09-20 21:46:19,167.1833,191.6,35.7167,11.6551,11.0917,60,15,60
traj_0012_gap30_w0,traj_0012,228233600,train,30,60,60,0,60,89,149,2023-07-01 14:19:02,2023-07-01 20:33:50,2023-07-01 14:03:13,2023-07-01 20:47:01,374.8,403.8,67.4333,13.2858,11.1667,60,30,60
traj_0012_gap30_w1,traj_0012,228233600,train,30,60,60,4366,4426,4455,4515,2023-08-10 23:41:02,2023-08-11 06:57:52,2023-08-10 23:30:40,2023-08-11 07:13:12,436.8333,462.5333,88.3333,13.8224,11.1,60,30,60
traj_0012_gap30_w2,traj_0012,228233600,train,30,60,60,8732,8792,8821,8881,2023-09-20 15:52:07,2023-09-20 21:32:30,2023-09-20 15:44:22,2023-09-20 21:46:19,340.3833,361.95,35.7167,11.7466,11.1833,60,30,60
traj_0012_gap45_w0,traj_0012,228233600,train,45,60,60,0,60,104,164,2023-07-01 14:19:02,2023-07-02 00:27:30,2023-07-01 14:03:13,2023-07-02 00:39:20,608.4667,636.1167,67.4333,13.1045,11.1167,60,45,60
traj_0012_gap45_w1,traj_0012,228233600,train,45,60,60,4358,4418,4462,4522,2023-08-10 22:01:07,2023-08-11 08:19:52,2023-08-10 21:50:59,2023-08-11 08:36:41,618.75,645.7,88.3333,13.6626,11.1083,60,45,60
traj_0012_gap45_w2,traj_0012,228233600,train,45,60,60,8717,8777,8821,8881,2023-09-20 12:53:29,2023-09-20 21:32:30,2023-09-20 12:43:23,2023-09-20 21:46:19,519.0167,542.9333,35.7167,11.8619,11.2,60,45,60
traj_0012_gap60_w0,traj_0012,228233600,train,60,60,60,0,60,119,179,2023-07-01 14:19:02,2023-07-02 03:15:45,2023-07-01 14:03:13,2023-07-02 03:28:55,776.7167,805.7,67.4333,13.3728,11.1833,60,60,60
traj_0012_gap60_w1,traj_0012,228233600,train,60,60,60,4351,4411,4470,4530,2023-08-10 20:40:08,2023-08-11 10:34:28,2023-08-10 20:27:47,2023-08-11 10:44:34,834.3333,856.7833,88.3333,13.7456,11.15,60,60,60
traj_0012_gap60_w2,traj_0012,228233600,train,60,60,60,8702,8762,8821,8881,2023-09-20 10:16:05,2023-09-20 21:32:30,2023-09-20 09:51:52,2023-09-20 21:46:19,676.4167,714.45,35.7167,12.0059,11.3167,60,60,60
traj_0013_gap5_w0,traj_0013,228123800,train,5,60,60,0,60,64,124,2023-07-01 09:14:24,2023-07-01 09:46:54,2023-07-01 09:05:41,2023-07-01 09:53:24,32.5,47.7167,27.0,8.6306,6.7917,60,5,60
traj_0013_gap5_w1,traj_0013,228123800,train,5,60,60,6850,6910,6914,6974,2023-08-13 06:03:40,2023-08-13 06:45:52,2023-08-13 05:57:50,2023-08-13 06:51:50,42.2,54.0,20.9667,7.7878,6.6167,60,5,60
traj_0013_gap5_w2,traj_0013,228123800,train,5,60,60,13700,13760,13764,13824,2023-09-21 00:59:11,2023-09-21 01:29:56,2023-09-21 00:54:05,2023-09-21 01:41:09,30.75,47.0667,20.1667,7.9116,6.85,60,5,60
traj_0013_gap10_w0,traj_0013,228123800,train,10,60,60,0,60,69,129,2023-07-01 09:14:24,2023-07-01 10:28:51,2023-07-01 09:05:41,2023-07-01 10:38:25,74.45,92.7333,27.0,8.5926,6.7667,60,10,60
traj_0013_gap10_w1,traj_0013,228123800,train,10,60,60,6848,6908,6917,6977,2023-08-13 05:51:52,2023-08-13 07:12:00,2023-08-13 05:45:52,2023-08-13 07:24:19,80.1333,98.45,20.9667,7.8141,6.55,60,10,60
traj_0013_gap10_w2,traj_0013,228123800,train,10,60,60,13695,13755,13764,13824,2023-09-21 00:29:07,2023-09-21 01:29:56,2023-09-21 00:24:00,2023-09-21 01:41:09,60.8167,77.15,20.1667,7.8837,6.85,60,10,60
traj_0013_gap15_w0,traj_0013,228123800,train,15,60,60,0,60,74,134,2023-07-01 09:14:24,2023-07-01 11:05:25,2023-07-01 09:05:41,2023-07-01 11:13:31,111.0167,127.8333,27.0,8.5403,6.75,60,15,60
traj_0013_gap15_w1,traj_0013,228123800,train,15,60,60,6845,6905,6919,6979,2023-08-13 05:30:52,2023-08-13 07:33:51,2023-08-13 05:24:50,2023-08-13 07:39:50,122.9833,135.0,20.9667,7.8585,6.7083,60,15,60
traj_0013_gap15_w2,traj_0013,228123800,train,15,60,60,13690,13750,13764,13824,2023-09-20 23:50:08,2023-09-21 01:29:56,2023-09-20 23:38:10,2023-09-21 01:41:09,99.8,122.9833,20.1667,7.8585,6.8333,60,15,60
traj_0013_gap30_w0,traj_0013,228123800,train,30,60,60,0,60,89,149,2023-07-01 09:14:24,2023-07-01 13:17:28,2023-07-01 09:05:41,2023-07-01 13:23:25,243.0667,257.7333,27.0,8.4661,6.5667,60,30,60
traj_0013_gap30_w1,traj_0013,228123800,train,30,60,60,6838,6898,6927,6987,2023-08-13 04:30:00,2023-08-13 08:30:51,2023-08-13 04:21:49,2023-08-13 08:36:49,240.85,255.0,20.9667,7.7536,6.55,60,30,60
traj_0013_gap30_w2,traj_0013,228123800,train,30,60,60,13675,13735,13764,13824,2023-09-20 21:48:01,2023-09-21 01:29:56,2023-09-20 21:38:07,2023-09-21 01:41:09,221.9167,243.0333,20.1667,7.9332,6.85,60,30,60
traj_0013_gap45_w0,traj_0013,228123800,train,45,60,60,0,60,104,164,2023-07-01 09:14:24,2023-07-01 14:56:26,2023-07-01 09:05:41,2023-07-01 15:02:26,342.0333,356.75,27.0,8.405,6.4917,60,45,60
traj_0013_gap45_w1,traj_0013,228123800,train,45,60,60,6830,6890,6934,6994,2023-08-13 03:36:50,2023-08-13 09:15:51,2023-08-13 03:30:49,2023-08-13 09:21:52,339.0167,351.05,20.9667,7.6504,6.5167,60,45,60
traj_0013_gap45_w2,traj_0013,228123800,train,45,60,60,13660,13720,13764,13824,2023-09-20 19:27:00,2023-09-21 01:29:56,2023-09-20 19:17:07,2023-09-21 01:41:09,362.9333,384.0333,20.1667,7.8112,6.8083,60,45,60
traj_0013_gap60_w0,traj_0013,228123800,train,60,60,60,0,60,119,179,2023-07-01 09:14:24,2023-07-01 17:02:26,2023-07-01 09:05:41,2023-07-01 17:08:25,468.0333,482.7333,33.95,8.6393,6.6167,60,60,60
traj_0013_gap60_w1,traj_0013,228123800,train,60,60,60,6822,6882,6941,7001,2023-08-13 02:42:52,2023-08-13 10:15:52,2023-08-13 02:36:30,2023-08-13 10:24:09,453.0,467.65,20.9667,7.7848,6.5167,60,60,60
traj_0013_gap60_w2,traj_0013,228123800,train,60,60,60,13645,13705,13764,13824,2023-09-20 17:35:07,2023-09-21 01:29:56,2023-09-20 17:23:09,2023-09-21 01:41:09,474.8167,498.0,20.1667,7.8602,6.8167,60,60,60
traj_0014_gap5_w0,traj_0014,232015630,train,5,60,60,0,60,64,124,2023-07-01 09:31:17,2023-07-01 10:08:03,2023-07-01 09:15:30,2023-07-01 10:17:13,36.7667,61.7167,45.1333,8.8978,6.5583,60,5,60
traj_0014_gap5_w1,traj_0014,232015630,train,5,60,60,5899,5959,5963,6023,2023-08-10 16:55:46,2023-08-10 17:35:55,2023-08-10 16:43:47,2023-08-10 17:44:47,40.15,61.0,39.8333,9.7535,7.0833,60,5,60
traj_0014_gap5_w2,traj_0014,232015630,train,5,60,60,11798,11858,11862,11922,2023-09-20 22:16:05,2023-09-20 22:57:06,2023-09-20 21:40:58,2023-09-20 23:09:32,41.0167,88.5667,35.1167,10.0495,7.0917,60,5,60
traj_0014_gap10_w0,traj_0014,232015630,train,10,60,60,0,60,69,129,2023-07-01 09:31:17,2023-07-01 10:47:09,2023-07-01 09:15:30,2023-07-01 10:52:23,75.8667,96.8833,45.1333,8.9028,6.55,60,10,60
traj_0014_gap10_w1,traj_0014,232015630,train,10,60,60,5896,5956,5965,6025,2023-08-10 16:31:42,2023-08-10 17:49:59,2023-08-10 16:25:43,2023-08-10 17:56:25,78.2833,90.7,39.8333,9.726,7.1167,60,10,60
traj_0014_gap10_w2,traj_0014,232015630,train,10,60,60,11793,11853,11862,11922,2023-09-20 21:17:50,2023-09-20 22:57:06,2023-09-20 21:11:51,2023-09-20 23:09:32,99.2667,117.6833,35.1167,9.9345,6.9667,60,10,60
